SOG_ID	FungiDB-68_AfumigatusA1163	FungiDB-68_AfumigatusAf293	FungiDB-68_AnovofumigatusIBT16806
SOG002150.OG0002164	AFUB_002410	Afu1g02030	P174DRAFT_445678
SOG002151.OG0002165	AFUB_002420	Afu1g02040	P174DRAFT_378265
SOG002152.OG0002166	AFUB_002430	Afu1g02050	P174DRAFT_396541
SOG002153.OG0002167	AFUB_002440	Afu1g02060	P174DRAFT_378253
SOG002154.OG0002168	AFUB_002450	Afu1g02070	P174DRAFT_396540
SOG002155.OG0002169	AFUB_002460	Afu1g02080	P174DRAFT_464180
SOG002156.OG0002170	AFUB_002470	Afu1g02090	P174DRAFT_378205
SOG002157.OG0002171	AFUB_002480	Afu1g02100	P174DRAFT_413837
SOG002158.OG0002172	AFUB_002500	Afu1g02120	P174DRAFT_378115
SOG002159.OG0002173	AFUB_002510	Afu1g02130	P174DRAFT_424944
SOG002160.OG0002174	AFUB_002520	Afu1g02140	P174DRAFT_445667
SOG002161.OG0002175	AFUB_002540	Afu1g02160	P174DRAFT_435127
SOG002162.OG0002176	AFUB_002550	Afu1g02170	P174DRAFT_464171
SOG002163.OG0002177	AFUB_002560	Afu1g02180	P174DRAFT_515789
SOG002164.OG0002178	AFUB_002570	Afu1g02190	P174DRAFT_498441
SOG002165.OG0002179	AFUB_002580	Afu1g02200	P174DRAFT_413820
SOG002166.OG0002180	AFUB_002590	Afu1g02210	P174DRAFT_396515
SOG002167.OG0002181	AFUB_002610	Afu1g02230	P174DRAFT_378179
SOG002168.OG0002182	AFUB_002620	Afu1g02240	P174DRAFT_378449
SOG002169.OG0002183	AFUB_002630	Afu1g02250	P174DRAFT_378386
SOG002170.OG0002184	AFUB_002640	Afu1g02255	P174DRAFT_424931
SOG002171.OG0002185	AFUB_002650	Afu1g02260	P174DRAFT_378484
SOG002172.OG0002186	AFUB_002660	Afu1g02270	P174DRAFT_396509
SOG002173.OG0002187	AFUB_002670	Afu1g02280	P174DRAFT_445655
SOG002174.OG0002188	AFUB_002690	Afu1g02300	P174DRAFT_378450
SOG002175.OG0002189	AFUB_002700	Afu1g02310	P174DRAFT_454758
SOG002176.OG0002190	AFUB_002710	Afu1g02320	P174DRAFT_464158
SOG002177.OG0002191	AFUB_002720	Afu1g02330	P174DRAFT_464157
SOG002178.OG0002192	AFUB_002730	Afu1g02340	P174DRAFT_378124
SOG002179.OG0002193	AFUB_002740	Afu1g02360	P174DRAFT_413795
SOG002180.OG0002194	AFUB_002760	Afu1g02370	P174DRAFT_445642
SOG002181.OG0002195	AFUB_002770	Afu1g02380	P174DRAFT_515775
SOG002182.OG0002196	AFUB_002790	Afu1g02400	P174DRAFT_435103
SOG002183.OG0002197	AFUB_002800	Afu1g02410	P174DRAFT_396477
SOG002184.OG0002198	AFUB_002810	Afu1g02420	P174DRAFT_424911
SOG002185.OG0002199	AFUB_002820	Afu1g02430	P174DRAFT_464146
SOG002186.OG0002200	AFUB_002850	Afu1g02460	P174DRAFT_445635
SOG002187.OG0002201	AFUB_002870	Afu1g02490	P174DRAFT_507388
SOG002188.OG0002202	AFUB_002880	Afu1g02500	P174DRAFT_445632
SOG002189.OG0002203	AFUB_002890	Afu1g02510	P174DRAFT_424903
SOG002190.OG0002204	AFUB_002910	Afu1g02530	P174DRAFT_435094
SOG002191.OG0002205	AFUB_002920	Afu1g02540	P174DRAFT_445626
SOG002192.OG0002206	AFUB_002940	Afu1g02560	P174DRAFT_396464
SOG002193.OG0002207	AFUB_002950	Afu1g02570	P174DRAFT_445622
SOG002194.OG0002208	AFUB_002960	Afu1g02580	P174DRAFT_377930
SOG002195.OG0002209	AFUB_002970	Afu1g02590	P174DRAFT_445620
SOG002196.OG0002210	AFUB_002980	Afu1g02600	P174DRAFT_378352
SOG002197.OG0002211	AFUB_002990	Afu1g02610	P174DRAFT_413755
SOG002198.OG0002212	AFUB_003000	Afu1g02620	P174DRAFT_413751
SOG002199.OG0002213	AFUB_003010	Afu1g02630	P174DRAFT_515755
SOG002200.OG0002214	AFUB_003040	Afu1g02640	P174DRAFT_304977
SOG002201.OG0002215	AFUB_003050	Afu1g02650	P174DRAFT_454726
SOG002202.OG0002216	AFUB_003060	Afu1g02660	P174DRAFT_304954
SOG002203.OG0002217	AFUB_003070	Afu1g02670	P174DRAFT_445610
SOG002204.OG0002218	AFUB_003090	Afu1g02700	P174DRAFT_445608
SOG002205.OG0002219	AFUB_003100	Afu1g02710	P174DRAFT_445606
SOG002206.OG0002220	AFUB_003110	Afu1g02720	P174DRAFT_396424
SOG002207.OG0002221	AFUB_003150	Afu1g02760	P174DRAFT_424882
SOG002208.OG0002222	AFUB_003160	Afu1g02770	P174DRAFT_498292
SOG002209.OG0002223	AFUB_003170	Afu1g02780	P174DRAFT_396419
SOG002210.OG0002224	AFUB_003190	Afu1g02810	P174DRAFT_445598
SOG002211.OG0002225	AFUB_003200	Afu1g02820	P174DRAFT_396415
SOG002212.OG0002226	AFUB_003210	Afu1g02830	P174DRAFT_445595
SOG002213.OG0002227	AFUB_003220	Afu1g02840	P174DRAFT_515739
SOG002214.OG0002228	AFUB_003230	Afu1g02850	P174DRAFT_445593
SOG002215.OG0002229	AFUB_003240	Afu1g02860	P174DRAFT_498248
SOG002216.OG0002230	AFUB_003250	Afu1g02870	P174DRAFT_464108
SOG002217.OG0002231	AFUB_003260	Afu1g02880	P174DRAFT_413709
SOG002218.OG0002232	AFUB_003270	Afu1g02890	P174DRAFT_464106
SOG002219.OG0002233	AFUB_003280	Afu1g02900	P174DRAFT_464105
SOG002220.OG0002234	AFUB_003290	Afu1g02910	P174DRAFT_378274
SOG002221.OG0002235	AFUB_003300	Afu1g02920	P174DRAFT_507353
SOG002222.OG0002236	AFUB_003310	Afu1g02930	P174DRAFT_304324
SOG002223.OG0002237	AFUB_003320	Afu1g02940	P174DRAFT_413700
SOG002224.OG0002238	AFUB_003330	Afu1g02950	P174DRAFT_435054
SOG002225.OG0002239	AFUB_003350	Afu1g02970	P174DRAFT_435053
SOG002226.OG0002240	AFUB_003360	Afu1g02980	P174DRAFT_515728
SOG002227.OG0002241	AFUB_003370	Afu1g02985	P174DRAFT_378181
SOG002228.OG0002242	AFUB_003380	Afu1g02990	P174DRAFT_378363
SOG002229.OG0002243	AFUB_003390	Afu1g03000	P174DRAFT_454697
SOG002230.OG0002244	AFUB_003400	Afu1g03010	P174DRAFT_378139
SOG002231.OG0002245	AFUB_003410	Afu1g03020	P174DRAFT_445578
SOG002232.OG0002246	AFUB_003420	Afu1g03030	P174DRAFT_424856
SOG002233.OG0002247	AFUB_003430	Afu1g03035	P174DRAFT_507342
SOG002234.OG0002248	AFUB_003440	Afu1g03040	P174DRAFT_424850
SOG002235.OG0002249	AFUB_003450	Afu1g03050	P174DRAFT_445575
SOG002236.OG0002250	AFUB_003460	Afu1g03060	P174DRAFT_445574
SOG002237.OG0002251	AFUB_003480	Afu1g03070	P174DRAFT_413678
SOG002238.OG0002252	AFUB_003490	Afu1g03080	P174DRAFT_413677
SOG002239.OG0002253	AFUB_003500	Afu1g03090	P174DRAFT_454682
SOG002240.OG0002254	AFUB_003510	Afu1g03100	P174DRAFT_396367
SOG002241.OG0002255	AFUB_003520	Afu1g03110	P174DRAFT_413668
SOG002242.OG0002256	AFUB_003530	Afu1g03120	P174DRAFT_396361
SOG002243.OG0002257	AFUB_003540	Afu1g03130	P174DRAFT_454678
SOG002244.OG0002258	AFUB_003630	Afu1g03210	
SOG002245.OG0002259	AFUB_003790	Afu1g03380	P174DRAFT_434991
SOG002246.OG0002260	AFUB_003800	Afu1g03390	P174DRAFT_378088
SOG002247.OG0002261	AFUB_003810	Afu1g03400	P174DRAFT_413608
SOG002248.OG0002262	AFUB_003820	Afu1g03410	P174DRAFT_445539
SOG002249.OG0002263	AFUB_003830	Afu1g03420	P174DRAFT_464043
SOG002250.OG0002264	AFUB_003840	Afu1g03430	P174DRAFT_507296
SOG002251.OG0002265	AFUB_003850	Afu1g03440	P174DRAFT_445535
SOG002252.OG0002266	AFUB_003860	Afu1g03450	P174DRAFT_464040
SOG002253.OG0002267	AFUB_003870	Afu1g03460	P174DRAFT_396290
SOG002254.OG0002268	AFUB_003890	Afu1g03480	P174DRAFT_434984
SOG002255.OG0002269	AFUB_003900	Afu1g03490	P174DRAFT_424786
SOG002256.OG0002270	AFUB_003910	Afu1g03500	P174DRAFT_445530
SOG002257.OG0002271	AFUB_003920	Afu1g03510	P174DRAFT_445529
SOG002258.OG0002272	AFUB_003930	Afu1g03520	P174DRAFT_396285
SOG002259.OG0002273	AFUB_003950	Afu1g03540	P174DRAFT_464032
SOG002260.OG0002274	AFUB_003970	Afu1g03560	P174DRAFT_515671
SOG002261.OG0002275	AFUB_003990	Afu1g03580	P174DRAFT_507285
SOG002262.OG0002276	AFUB_004000	Afu1g03590	P174DRAFT_396269
SOG002263.OG0002277	AFUB_004020	Afu1g03610	P174DRAFT_378338
SOG002264.OG0002278	AFUB_004050	Afu1g03640	P174DRAFT_454623
SOG002265.OG0002279	AFUB_004060	Afu1g03650	P174DRAFT_464021
SOG002266.OG0002280	AFUB_004070	Afu1g03660	P174DRAFT_464020
SOG002267.OG0002281	AFUB_004080	Afu1g03670	P174DRAFT_464019
SOG002268.OG0002282	AFUB_004090	Afu1g03680	P174DRAFT_413553
SOG002269.OG0002283	AFUB_004110	Afu1g03700	P174DRAFT_302021
SOG002270.OG0002284	AFUB_004120	Afu1g03710	P174DRAFT_413552
SOG002271.OG0002285	AFUB_004130	Afu1g03720	P174DRAFT_445508
SOG002272.OG0002286	AFUB_004140	Afu1g03730	P174DRAFT_396247
SOG002273.OG0002287	AFUB_004150	Afu1g03740	P174DRAFT_445505
SOG002274.OG0002288	AFUB_004160	Afu1g03750	P174DRAFT_413545
SOG002275.OG0002289	AFUB_004170	Afu1g03760	P174DRAFT_424761
SOG002276.OG0002290	AFUB_004185	Afu1g03775	P174DRAFT_464010
SOG002277.OG0002291	AFUB_004200	Afu1g03790	P174DRAFT_396234
SOG002278.OG0002292	AFUB_004220	Afu1g03810	P174DRAFT_413530
SOG002279.OG0002293	AFUB_004240	Afu1g03830	P174DRAFT_464005
SOG002280.OG0002294	AFUB_004250	Afu1g03840	P174DRAFT_464004
SOG002281.OG0002295	AFUB_004270	Afu1g03870	P174DRAFT_445486
SOG002282.OG0002296	AFUB_004280	Afu1g03880	P174DRAFT_396220
SOG002283.OG0002297	AFUB_004290	Afu1g03890	P174DRAFT_445485
SOG002284.OG0002298	AFUB_004310	Afu1g03910	P174DRAFT_445484
SOG002285.OG0002299	AFUB_004320	Afu1g03920	P174DRAFT_454601
SOG002286.OG0002300	AFUB_004330	Afu1g03930	P174DRAFT_445482
SOG002287.OG0002301	AFUB_004340	Afu1g03940	P174DRAFT_454599
SOG002288.OG0002302	AFUB_004350	Afu1g03950	P174DRAFT_378111
SOG002289.OG0002303	AFUB_004360	Afu1g03960	P174DRAFT_445476
SOG002290.OG0002304	AFUB_004370	Afu1g03970	P174DRAFT_396202
SOG002291.OG0002305	AFUB_004380	Afu1g03992	P174DRAFT_300957
SOG002292.OG0002306	AFUB_004390	Afu1g04010	P174DRAFT_445471
SOG002293.OG0002307	AFUB_004400	Afu1g04020	P174DRAFT_445470
SOG002294.OG0002308	AFUB_004420	Afu1g04062	P174DRAFT_463987
SOG002295.OG0002309	AFUB_004430	Afu1g04070	P174DRAFT_515632
SOG002296.OG0002310	AFUB_004440	Afu1g04080	P174DRAFT_507251
SOG002297.OG0002311	AFUB_004460	Afu1g04100	P174DRAFT_377906
SOG002298.OG0002312	AFUB_004470	Afu1g04110	P174DRAFT_378063
SOG002299.OG0002313	AFUB_004489	Afu1g04130	P174DRAFT_378652
SOG002300.OG0002314	AFUB_004490	Afu1g04140	P174DRAFT_300697
SOG002301.OG0002315	AFUB_004520	Afu1g04170	P174DRAFT_454580
SOG002302.OG0002316	AFUB_004530	Afu1g04190	P174DRAFT_463974
SOG002303.OG0002317	AFUB_004540	Afu1g04210	P174DRAFT_445455
SOG002304.OG0002318	AFUB_004560	Afu1g04230	P174DRAFT_454577
SOG002305.OG0002319	AFUB_004570	Afu1g04240	P174DRAFT_445453
SOG002306.OG0002320	AFUB_004590	Afu1g04260	P174DRAFT_424720
SOG002307.OG0002321	AFUB_004610	Afu1g04280	P174DRAFT_445448
SOG002308.OG0002322	AFUB_004620	Afu1g04290	P174DRAFT_299874
SOG002309.OG0002323	AFUB_004630	Afu1g04300	P174DRAFT_445446
SOG002310.OG0002324	AFUB_004640	Afu1g04310	P174DRAFT_445444
SOG002311.OG0002325	AFUB_004650	Afu1g04315	P174DRAFT_445443
SOG002312.OG0002326	AFUB_004660	Afu1g04320	P174DRAFT_515610
SOG002313.OG0002327	AFUB_004680	Afu1g04340	P174DRAFT_377909
SOG002314.OG0002328	AFUB_004700	Afu1g04360	P174DRAFT_445439
SOG002315.OG0002329	AFUB_004710	Afu1g04370	P174DRAFT_413447
SOG002316.OG0002330	AFUB_004720	Afu1g04380	P174DRAFT_299716
SOG002317.OG0002331	AFUB_004730	Afu1g04390	P174DRAFT_463957
SOG002318.OG0002332	AFUB_004740	Afu1g04400	P174DRAFT_445437
SOG002319.OG0002333	AFUB_004750	Afu1g04410	P174DRAFT_378400
SOG002320.OG0002334	AFUB_004760	Afu1g04420	P174DRAFT_378469
SOG002321.OG0002335	AFUB_004770	Afu1g04430	P174DRAFT_299464
SOG002322.OG0002336	AFUB_004780	Afu1g04440	P174DRAFT_378246
SOG002323.OG0002337	AFUB_004790	Afu1g04450	P174DRAFT_515601
SOG002324.OG0002338	AFUB_004810	Afu1g04460	P174DRAFT_445430
SOG002325.OG0002339	AFUB_004830	Afu1g04480	P174DRAFT_515597
SOG002326.OG0002340	AFUB_004840	Afu1g04490	P174DRAFT_445427
SOG002327.OG0002341	AFUB_004850	Afu1g04510	P174DRAFT_413430
SOG002328.OG0002342	AFUB_004860	Afu1g04520	P174DRAFT_445426
SOG002329.OG0002343	AFUB_004870	Afu1g04530	P174DRAFT_378094
SOG002330.OG0002344	AFUB_004890	Afu1g04550	P174DRAFT_396116
SOG002331.OG0002345	AFUB_004900	Afu1g04560	P174DRAFT_445418
SOG002332.OG0002346	AFUB_004910	Afu1g04570	P174DRAFT_424691
SOG002333.OG0002347	AFUB_004920	Afu1g04575	P174DRAFT_378342
SOG002334.OG0002348	AFUB_004930	Afu1g04580	P174DRAFT_445414
SOG002335.OG0002349	AFUB_004940	Afu1g04590	P174DRAFT_396107
SOG002336.OG0002350	AFUB_004950	Afu1g04600	P174DRAFT_424687
SOG002337.OG0002351	AFUB_004960	Afu1g04610	P174DRAFT_445410
SOG002338.OG0002352	AFUB_004970	Afu1g04620	P174DRAFT_378364
SOG002339.OG0002353	AFUB_004980	Afu1g04630	P174DRAFT_378432
SOG002340.OG0002354	AFUB_005020	Afu1g04680	P174DRAFT_451651
SOG002341.OG0002355	AFUB_005030	Afu1g04690	P174DRAFT_369999
SOG002342.OG0002356	AFUB_005040	Afu1g04700	P174DRAFT_460850
SOG002343.OG0002357	AFUB_005050	Afu1g04710	P174DRAFT_442149
SOG002344.OG0002358	AFUB_005060	Afu1g04720	P174DRAFT_442147
SOG002345.OG0002359	AFUB_005070	Afu1g04730	P174DRAFT_369455
SOG002346.OG0002360	AFUB_005090	Afu1g04750	P174DRAFT_195988
SOG002347.OG0002361	AFUB_005100	Afu1g04760	P174DRAFT_442141
SOG002348.OG0002362	AFUB_005110	Afu1g04770	P174DRAFT_451642
SOG002349.OG0002363	AFUB_005120	Afu1g04780	P174DRAFT_442139
SOG002350.OG0002364	AFUB_005130	Afu1g04790	P174DRAFT_421323
SOG002351.OG0002365	AFUB_005140	Afu1g04800	P174DRAFT_442137
SOG002352.OG0002366	AFUB_005150	Afu1g04810	P174DRAFT_460839
SOG002353.OG0002367	AFUB_005160	Afu1g04820	P174DRAFT_390443
SOG002354.OG0002368	AFUB_005170	Afu1g04830	P174DRAFT_512897
SOG002355.OG0002369	AFUB_005180	Afu1g04840	P174DRAFT_195783
SOG002356.OG0002370	AFUB_005190	Afu1g04850	P174DRAFT_442131
SOG002357.OG0002371	AFUB_005200	Afu1g04860	P174DRAFT_195620
SOG002358.OG0002372	AFUB_005210	Afu1g04870	P174DRAFT_431678
SOG002359.OG0002373	AFUB_005240	Afu1g04880	P174DRAFT_371018
SOG002360.OG0002374	AFUB_005250	Afu1g04890	P174DRAFT_442126
SOG002361.OG0002375	AFUB_005280	Afu1g04910	P174DRAFT_451631
SOG002362.OG0002376	AFUB_005290	Afu1g04920	P174DRAFT_442123
SOG002363.OG0002377	AFUB_005300	Afu1g04930	P174DRAFT_460826
SOG002364.OG0002378	AFUB_005310	Afu1g04940	P174DRAFT_442118
SOG002365.OG0002379	AFUB_005330	Afu1g04960	P174DRAFT_370075
SOG002366.OG0002380	AFUB_005340	Afu1g04970	P174DRAFT_195045
SOG002367.OG0002381	AFUB_005350	Afu1g04980	P174DRAFT_504460
SOG002368.OG0002382	AFUB_005360	Afu1g04990	P174DRAFT_442107
SOG002369.OG0002383	AFUB_005370	Afu1g05000	P174DRAFT_512879
SOG002370.OG0002384	AFUB_005380	Afu1g05010	P174DRAFT_421303
SOG002371.OG0002385	AFUB_005390	Afu1g05020	P174DRAFT_371294
SOG002372.OG0002386	AFUB_005400	Afu1g05040	P174DRAFT_442102
SOG002373.OG0002387	AFUB_005420	Afu1g05060	P174DRAFT_504454
SOG002374.OG0002388	AFUB_005430	Afu1g05070	P174DRAFT_407693
SOG002375.OG0002389	AFUB_005450	Afu1g05100	P174DRAFT_407686
SOG002376.OG0002390	AFUB_005460	Afu1g05110	P174DRAFT_442097
SOG002377.OG0002391	AFUB_005480	Afu1g05120	P174DRAFT_487320
SOG002378.OG0002392	AFUB_005490	Afu1g05130	P174DRAFT_421293
SOG002379.OG0002393	AFUB_005500	Afu1g05140	P174DRAFT_371270
SOG002380.OG0002394	AFUB_005510	Afu1g05150	P174DRAFT_451609
SOG002381.OG0002395	AFUB_005520	Afu1g05160	P174DRAFT_390372
SOG002382.OG0002396	AFUB_005540	Afu1g05180	P174DRAFT_390366
SOG002383.OG0002397	AFUB_005550	Afu1g05190	P174DRAFT_390363
SOG002384.OG0002398	AFUB_005560	Afu1g05200	P174DRAFT_512863
SOG002385.OG0002399	AFUB_005570	Afu1g05210	P174DRAFT_369738
SOG002386.OG0002400	AFUB_005580	Afu1g05220	P174DRAFT_442085
SOG002387.OG0002401	AFUB_005590	Afu1g05230	P174DRAFT_194473
SOG002388.OG0002402	AFUB_005600	Afu1g05240	P174DRAFT_421282
SOG002389.OG0002403	AFUB_005610	Afu1g05260	P174DRAFT_460797
SOG002390.OG0002404	AFUB_005620	Afu1g05270	P174DRAFT_512858
SOG002391.OG0002405	AFUB_005630	Afu1g05280	P174DRAFT_442075
SOG002392.OG0002406	AFUB_005650	Afu1g05300	P174DRAFT_390348
SOG002393.OG0002407	AFUB_005660	Afu1g05310	P174DRAFT_442072
SOG002394.OG0002408	AFUB_005670	Afu1g05320	P174DRAFT_442070
SOG002395.OG0002409	AFUB_005680	Afu1g05330	P174DRAFT_407644
SOG002396.OG0002410	AFUB_005690	Afu1g05340	P174DRAFT_407643
SOG002397.OG0002411	AFUB_005700	Afu1g05350	P174DRAFT_512851
SOG002398.OG0002412	AFUB_005710	Afu1g05360	P174DRAFT_390337
SOG002399.OG0002413	AFUB_005720	Afu1g05370	P174DRAFT_442063
SOG002400.OG0002414	AFUB_005730	Afu1g05380	P174DRAFT_194093
SOG002401.OG0002415	AFUB_005740	Afu1g05390	P174DRAFT_193901
SOG002402.OG0002416	AFUB_005760	Afu1g05410	P174DRAFT_512846
SOG002403.OG0002417	AFUB_005770	Afu1g05420	P174DRAFT_512845
SOG002404.OG0002418	AFUB_005780	Afu1g05430	P174DRAFT_193848
SOG002405.OG0002419	AFUB_005790	Afu1g05440	P174DRAFT_451582
SOG002406.OG0002420	AFUB_005800	Afu1g05450	P174DRAFT_451581
SOG002407.OG0002421	AFUB_005810	Afu1g05460	P174DRAFT_390318
SOG002408.OG0002422	AFUB_005820	Afu1g05470	P174DRAFT_370266
SOG002409.OG0002423	AFUB_005830	Afu1g05490	P174DRAFT_451578
SOG002410.OG0002424	AFUB_005850	Afu1g05510	P174DRAFT_421259
SOG002411.OG0002425	AFUB_005860	Afu1g05520	P174DRAFT_442048
SOG002412.OG0002426	AFUB_005870	Afu1g05530	P174DRAFT_421257
SOG002413.OG0002427	AFUB_005880	Afu1g05540	P174DRAFT_442046
SOG002414.OG0002428	AFUB_005890	Afu1g05550	P174DRAFT_431621
SOG002415.OG0002429	AFUB_005910	Afu1g05570	P174DRAFT_192985
SOG002416.OG0002430	AFUB_005920	Afu1g05580	P174DRAFT_460766
SOG002417.OG0002431	AFUB_005930	Afu1g05590	P174DRAFT_442037
SOG002418.OG0002432	AFUB_005980	Afu1g05610	P174DRAFT_442034
SOG002419.OG0002433	AFUB_005990	Afu1g05620	P174DRAFT_451566
SOG002420.OG0002434	AFUB_006000	Afu1g05630	P174DRAFT_442030
SOG002421.OG0002435	AFUB_006010	Afu1g05640	P174DRAFT_407582
SOG002422.OG0002436	AFUB_006020	Afu1g05650	P174DRAFT_431611
SOG002423.OG0002437	AFUB_006030	Afu1g05660	P174DRAFT_390276
SOG002424.OG0002438	AFUB_006040	Afu1g05670	P174DRAFT_369961
SOG002425.OG0002439	AFUB_006060	Afu1g05690	P174DRAFT_442016
SOG002426.OG0002440	AFUB_006070	Afu1g05700	P174DRAFT_442015
SOG002427.OG0002441	AFUB_006080	Afu1g05710	P174DRAFT_191882
SOG002428.OG0002442	AFUB_006100	Afu1g05730	P174DRAFT_460750
SOG002429.OG0002443	AFUB_006120	Afu1g05740	P174DRAFT_407556
SOG002430.OG0002444	AFUB_006130	Afu1g05745	P174DRAFT_451551
SOG002431.OG0002445	AFUB_006170	Afu1g05780	P174DRAFT_460744
SOG002432.OG0002446	AFUB_006180	Afu1g05790	P174DRAFT_451545
SOG002433.OG0002447	AFUB_006200	Afu1g05810	P174DRAFT_512805
SOG002434.OG0002448	AFUB_006210	Afu1g05820	P174DRAFT_390240
SOG002435.OG0002449	AFUB_006220	Afu1g05830	P174DRAFT_451541
SOG002436.OG0002450	AFUB_006230	Afu1g05840	P174DRAFT_407539
SOG002437.OG0002451	AFUB_006290	Afu1g05900	P174DRAFT_441997
SOG002438.OG0002452	AFUB_006300	Afu1g05910	P174DRAFT_390233
SOG002439.OG0002453	AFUB_006310	Afu1g05920	P174DRAFT_370429
SOG002440.OG0002454	AFUB_006320	Afu1g05930	P174DRAFT_369625
SOG002441.OG0002455	AFUB_006330	Afu1g05940	P174DRAFT_421212
SOG002442.OG0002456	AFUB_006350	Afu1g05960	P174DRAFT_421210
SOG002443.OG0002457	AFUB_006360	Afu1g05970	P174DRAFT_370918
SOG002444.OG0002458	AFUB_006370	Afu1g05980	P174DRAFT_441990
SOG002445.OG0002459	AFUB_006380	Afu1g05990	P174DRAFT_369549
SOG002446.OG0002460	AFUB_006390	Afu1g06000	P174DRAFT_370145
SOG002447.OG0002461	AFUB_006400	Afu1g06020	P174DRAFT_370904
SOG002448.OG0002462	AFUB_006410	Afu1g06030	P174DRAFT_441983
SOG002449.OG0002463	AFUB_006420	Afu1g06040	P174DRAFT_441982
SOG002450.OG0002464	AFUB_006430	Afu1g06050	P174DRAFT_407510
SOG002451.OG0002465	AFUB_006440	Afu1g06060	P174DRAFT_431575
SOG002452.OG0002466	AFUB_006450	Afu1g06071	P174DRAFT_441978
SOG002453.OG0002467	AFUB_006470	Afu1g06090	P174DRAFT_421199
SOG002454.OG0002468	AFUB_006480	Afu1g06100	P174DRAFT_407500
SOG002455.OG0002469	AFUB_006520	Afu1g06140	P174DRAFT_460716
SOG002456.OG0002470	AFUB_006540	Afu1g06160	P174DRAFT_370531
SOG002457.OG0002471	AFUB_006550	Afu1g06170	P174DRAFT_441970
SOG002458.OG0002472	AFUB_006570	Afu1g06190	P174DRAFT_441966
SOG002459.OG0002473	AFUB_006580	Afu1g06200	P174DRAFT_441965
SOG002460.OG0002474	AFUB_006590	Afu1g06210	P174DRAFT_504360
SOG002461.OG0002475	AFUB_006600	Afu1g06220	P174DRAFT_441963
SOG002462.OG0002476	AFUB_006610	Afu1g06230	P174DRAFT_460707
SOG002463.OG0002477	AFUB_006620	Afu1g06240	P174DRAFT_441960
SOG002464.OG0002478	AFUB_006630	Afu1g06250	P174DRAFT_441959
SOG002465.OG0002479	AFUB_006640	Afu1g06260	P174DRAFT_512771
SOG002466.OG0002480	AFUB_006650	Afu1g06270	P174DRAFT_441956
SOG002467.OG0002481	AFUB_006660	Afu1g06280	P174DRAFT_190469
SOG002468.OG0002482	AFUB_006670	Afu1g06290	P174DRAFT_431555
SOG002469.OG0002483	AFUB_006690	Afu1g06310	P174DRAFT_460699
SOG002470.OG0002484	AFUB_006700	Afu1g06320	P174DRAFT_441951
SOG002471.OG0002485	AFUB_006710	Afu1g06330	P174DRAFT_504349
SOG002472.OG0002486	AFUB_006720	Afu1g06340	P174DRAFT_441948
SOG002473.OG0002487	AFUB_006730	Afu1g06350	P174DRAFT_407450
SOG002474.OG0002488	AFUB_006740	Afu1g06360	P174DRAFT_390145
SOG002475.OG0002489	AFUB_006750	Afu1g06370	P174DRAFT_460694
SOG002476.OG0002490	AFUB_006760	Afu1g06380	P174DRAFT_421171
SOG002477.OG0002491	AFUB_006770	Afu1g06390	P174DRAFT_431545
SOG002478.OG0002492	AFUB_006780	Afu1g06400	P174DRAFT_460691
SOG002479.OG0002493	AFUB_006790	Afu1g06410	P174DRAFT_441936
SOG002480.OG0002494	AFUB_006800	Afu1g06420	P174DRAFT_441935
SOG002481.OG0002495	AFUB_006810	Afu1g06430	P174DRAFT_421164
SOG002482.OG0002496	AFUB_006830	Afu1g06450	P174DRAFT_369095
SOG002483.OG0002497	AFUB_006840	Afu1g06460	P174DRAFT_421161
SOG002484.OG0002498	AFUB_006850	Afu1g06470	P174DRAFT_441926
SOG002485.OG0002499	AFUB_006860	Afu1g06480	P174DRAFT_421159
SOG002486.OG0002500	AFUB_006870	Afu1g06490	P174DRAFT_431533
SOG002487.OG0002501	AFUB_006880	Afu1g06500	P174DRAFT_369842
SOG002488.OG0002502	AFUB_006890	Afu1g06510	P174DRAFT_441922
SOG002489.OG0002503	AFUB_006900	Afu1g06520	P174DRAFT_441921
SOG002490.OG0002504	AFUB_006910	Afu1g06530	P174DRAFT_370235
SOG002491.OG0002505	AFUB_006920	Afu1g06540	P174DRAFT_460676
SOG002492.OG0002506	AFUB_006940	Afu1g06560	P174DRAFT_390105
SOG002493.OG0002507	AFUB_006950	Afu1g06570	P174DRAFT_441917
SOG002494.OG0002508	AFUB_006960	Afu1g06580	P174DRAFT_189020
SOG002495.OG0002509	AFUB_006980	Afu1g06600	P174DRAFT_512742
SOG002496.OG0002510	AFUB_006990	Afu1g06610	P174DRAFT_441915
SOG002497.OG0002511	AFUB_007000	Afu1g06620	P174DRAFT_441913
SOG002498.OG0002512	AFUB_007010	Afu1g06630	P174DRAFT_369769
SOG002499.OG0002513	AFUB_007020	Afu1g06640	P174DRAFT_441912
SOG002500.OG0002514	AFUB_007030	Afu1g06650	P174DRAFT_370777
SOG002501.OG0002515	AFUB_007050	Afu1g06660	P174DRAFT_460667
SOG002502.OG0002516	AFUB_007060	Afu1g06670	P174DRAFT_460666
SOG002503.OG0002517	AFUB_007070	Afu1g06680	P174DRAFT_441904
SOG002504.OG0002518	AFUB_007080	Afu1g06690	P174DRAFT_421140
SOG002505.OG0002519	AFUB_007100	Afu1g06710	P174DRAFT_504314
SOG002506.OG0002520	AFUB_007110	Afu1g06720	P174DRAFT_451464
